id,word,polarity
5289,extirper,positive
5290,extracteur,positive
5291,extraction,positive
5292,extradition,negative
5293,extraire,positive
5294,extrajudiciaire,negative
5295,extraodianires,positive
5296,extraordinaire,positive
5297,extraterrestre,negative
5298,extravagance,negative
5299,extravagant,negative
5300,extraversion,positive
5301,extrêmement,negative
5302,extrémité,negative
5303,extrinsèque,negative
5304,extrusion,negative
5305,exubérance,positive
5306,exultation,positive
5307,exulter,positive
5308,exutoire,positive
5309,fab,positive
5310,fable,positive
5311,fabricant,positive
5312,fabricat,negative
5313,fabriquer,positive
5314,fabulation,negative
5315,fabuleux,positive
5316,face,positive
5317,facette,positive
5318,fâcherie,negative
5319,fâcheux,negative
5320,facile,positive
5321,facilement,positive
5322,facilité,positive
5323,faciliter,positive
5324,façon,positive
5325,façonnage,positive
5326,façonner,positive
5327,facteur,positive
5328,factice,negative
5329,faction,negative
5330,facturable,negative
5331,facultatif,positive
5332,facultativement,positive
5333,faculté,positive
5334,fade,negative
5335,fadeur,negative
5336,fagot,negative
5337,faible,negative
5338,faiblement,negative
5339,faiblesse,negative
5340,faiblir,negative
5341,faïence,positive
5342,faille,negative
5343,faillible,negative
5344,faillite,negative
5345,faim,negative
5346,faire,positive
5347,fairway,positive
5348,faisabilité,positive
5349,faisable,positive
5350,faisceau,positive
5351,falacieuses,negative
5352,falaise,negative
5353,fallacieux,negative
5354,falsification,negative
5355,falsifier,negative
5356,fameusement,positive
5357,familial,positive
5358,familiariser,positive
5359,familiarité,positive
5360,familier,positive
5361,famille,positive
5362,famine,negative
5363,fan,positive
5364,fanatique,positive
5365,fanatisme,negative
5366,fandango,positive
5367,faner,negative
5368,fanfare,positive
5369,fanfaronnade,negative
5370,fanfaronner,negative
5371,fange,negative
5372,fanion,positive
5373,fantaisiste,negative
5374,fantasme,positive
5375,fantasque,negative
5376,fantastique,positive
5377,fantoche,negative
5378,fantomatique,negative
5379,fantôme,negative
5380,faon,negative
5381,farce,negative
5382,fard,positive
5383,fardeau,negative
5384,farfadet,positive
5385,farfelu,negative
5386,farine,positive
5387,fariner,positive
5388,faro,positive
5389,farouche,negative
5390,fascia,positive
5391,fascinant,positive
5392,fascination,positive
5393,fasciner,positive
5394,fasciste,negative
5395,fastidieux,negative
5396,fatal,negative
5397,fatale,negative
5398,fatalité,negative
5399,fatigant,negative
5400,fatigu,negative
5401,fatigue,negative
5402,fatigué,negative
5403,fatiguer,negative
5404,fatuité,negative
5405,faucher,negative
5406,faucille,negative
5407,faucon,negative
5408,faune,positive
5409,faussement,negative
5410,fausser,negative
5411,fausseté,negative
5412,faute,negative
5413,fauve,negative
5414,fauvette,positive
5415,FAUX,negative
5416,faveur,positive
5417,favorable,positive
5418,favori,positive
5419,favoriser,positive
5420,favorite,positive
5421,fébrile,negative
5422,fébrilité,negative
5423,fécal,negative
5424,fèces,negative
5425,fécond,positive
5426,fécondité,positive
5427,fécule,negative
5428,fédéral,positive
5429,fédération,positive
5430,fée,positive
5431,feeling,positive
5432,féerie,positive
5433,feignant,negative
5434,feindre,negative
5435,feinte,negative
5436,féliciter,positive
5437,félin,positive
5438,félure,negative
5439,femelle,positive
5440,féminin,positive
5441,féministe,positive
5442,féminité,positive
5443,femme,positive
5444,fendre,negative
5445,fendre / rire,positive
5446,fenêtre,positive
5447,fenouil,negative
5448,fente,negative
5449,féodal,negative
5450,féodalisme,negative
5451,fer,positive
5452,Férir,positive
5453,fermement,positive
5454,ferment,negative
5455,fermentation,negative
5456,fermenter,negative
5457,fermer,positive
5458,fermeté,positive
5459,fermette,positive
5460,fermeture,positive
5461,fermier,positive
5462,fermoir,positive
5463,féroce,negative
5464,férocité,negative
5465,ferry,positive
5466,fertile,positive
5467,fertiliser,positive
5468,fervent,positive
5469,ferveur,positive
5470,fesse,positive
5471,fesser,negative
5472,festif,positive
5473,festin,positive
5474,festiv,positive
5475,festival,positive
5476,fêter,positive
5477,fétiche,negative
5478,feud,negative
5479,feuillage,positive
5480,feuille,positive
5481,feuilleter,positive
5482,feuilleton,positive
5483,feuillu,positive
5484,feutrer,positive
5485,fiabilité,positive
5486,fiable,positive
5487,fiançailles,positive
5488,fiancer,positive
5489,fiasco,negative
5490,fibre,positive
5491,fibreux,negative
5492,fiche,negative
5493,ficher,negative
5494,fichier,positive
5495,fichtre,positive
5496,fictif,negative
5497,fiction,positive
5498,fidèle,positive
5499,fidèles,positive
5500,fidélité,positive
5501,fidget,negative
5502,fiduciaire,positive
5503,fiducie,positive
5504,fiel,negative
5505,fier,positive
5506,fière,positive
5507,fierté,positive
5508,fiesta,positive
5509,fièvre,negative
5510,fiévreux,negative
5511,figer,negative
5512,figuratif,positive
5513,figure,positive
5514,figurer,positive
5515,figurine,positive
5516,fil|fils,positive
5517,filage,negative
5518,filament,negative
5519,filamenteux,negative
5520,filandreux,negative
5521,filetage,negative
5522,filial,negative
5523,filiation,positive
5524,filière,positive
5525,filigrane,positive
5526,fille,positive
5527,film,positive
5528,filmer,positive
5529,filtre,positive
5530,filtrer,positive
5531,fin,negative
5532,finalement,positive
5533,finalisation,positive
5534,finalité,negative
5535,finance,positive
5536,financer,positive
5537,financier,positive
5538,finesse,positive
5539,finir,negative
5540,finition,positive
5541,fiole,positive
5542,firmament,positive
5543,firme,positive
5544,fiscal,positive
5545,fissile,negative
5546,fission,negative
5547,fissuration,negative
5548,fissurer,negative
5549,fistule,negative
5550,fixement,negative
5551,fixer,positive
5552,flacon,positive
5553,flagada,negative
5554,flagellation,negative
5555,flagrant,negative
5556,flagrante,negative
5557,flairer,positive
5558,flambé,negative
5559,flambeau,positive
5560,flamber,negative
5561,flamboiement,positive
5562,flamboyant,negative
5563,flamme,negative
5564,flanelle,positive
5565,flâneur,positive
5566,flanquer,negative
5567,flapi,negative
5568,flash,negative
5569,flasque,negative
5570,flatterie,positive
5571,flatteur,positive
5572,flatulence,negative
5573,fléau,negative
5574,flèche,positive
5575,fléchette,negative
5576,fléchir,negative
5577,fléchissement,negative
5578,flegme,positive
5579,flétrir,negative
5580,fleur,positive
5581,fleuret,positive
5582,fleurir,positive
5583,fleuriste,positive
5584,fleuve,positive
5585,flexib,positive
5586,flexibilité,positive
5587,flexible,positive
5588,flexion,positive
5589,flic,negative
5590,flirt,positive
5591,flirter,positive
5592,flocon,negative
5593,flop,negative
5594,floraison,positive
5595,floral,positive
5596,flore,positive
5597,florir,positive
5598,florissant,positive
5599,flot,negative
5600,flottabilité,positive
5601,flottant,positive
5602,flotte,positive
5603,flottement,positive
5604,flotter,positive
5605,flotteur,positive
5606,flou,negative
5607,flou|flous,negative
5608,fluctuant,positive
5609,fluctuation,negative
5610,fluctuer,positive
5611,fluide,positive
5612,fluidité,positive
5613,flunk,negative
5614,fluo,positive
5615,fluorescence,positive
5616,fluorescent,positive
5617,fluos,positive
5618,flûte,positive
5619,flûtiste,positive
5620,fluvial,positive
5621,flyer,positive
5622,foc,positive
5623,focal,positive
5624,focaliser,positive
5625,foi,positive
5626,foi|fois,positive
5627,foible,negative
5628,foie,negative
5629,folâtrerie,positive
5630,folichonnerie,positive
5631,folie,positive
5632,folio,positive
5633,folk,positive
5634,folklore,positive
5635,folle,negative
5636,folle|fou,negative
5637,follement,positive
5638,folliculaire,negative
5639,follicule,negative
5640,fonceur,positive
5641,fonction,positive
5642,fonctionnel,positive
5643,fonctionner,positive
5644,fond|fonds,positive
5645,fondamental,positive
5646,fondamentalement,positive
5647,fondant,negative
5648,fondateur,positive
5649,fondation,positive
5650,fondement,positive
5651,fonder,positive
5652,fonderie,positive
5653,fondre,negative
5654,fontaine,positive
5655,fonte,negative
5656,foot,positive
5657,football,positive
5658,forçat,negative
5659,force,positive
5660,forcément,positive
5661,forcené,negative
5662,forceps,negative
5663,forcer,negative
5664,forer,negative
5665,foreur,negative
5666,foreuse,negative
5667,forfanterie,negative
5668,forge,positive
5669,forgé,negative
5670,forger,positive
5671,forgeron,positive
5672,forgiv,positive
5673,formalisme,negative
5674,formalité,positive
5675,formateur,positive
5676,formatif,positive
5677,formation,positive
5678,forme,positive
5679,former,positive
5680,formidable,positive
5681,formulaire,positive
5682,formulation,positive
5683,formule,positive
5684,formuler,positive
5685,fornication,negative
5686,fort,positive
5687,forte,positive
5688,forteresse,positive
5689,fortifiant,positive
5690,fortification,positive
5691,fortifier,positive
5692,fortuit,negative
5693,fortune,positive
5694,fortuné,positive
5695,forum,positive
5696,fossile,negative
5697,fots,positive
5698,fou,negative
5699,fouchtra,positive
5700,foudre,negative
5701,foudroyer,positive
5702,fouet,negative
5703,fouetter,negative
5704,foufou,negative
5705,fougère,negative
5706,fougue,positive
5707,fougueux,negative
5708,fouille,negative
5709,fouillis,negative
5710,fouiner,negative
5711,fouineur,negative
5712,foulard,positive
5713,foule,negative
5714,fouler,positive
5715,foulure,negative
5716,four,positive
5717,fourbe,negative
5718,fourbu,negative
5719,fourche,positive
5720,fourchette,positive
5721,fourchu,negative
5722,fourgonnette,positive
5723,fourguer,negative
5724,fourmi,negative
5725,fourmillant,negative
5726,fourmillement,negative
5727,fourmiller,negative
5728,fournaise,negative
5729,fournée,positive
5730,fournir,positive
5731,fournisseur,positive
5732,fourniture,positive
5733,fourreau,negative
5734,fourrer,negative
5735,fourrure,positive
5736,fourvoyer,negative
5737,fous,negative
5738,foutaise,negative
5739,foutre,negative
5740,foyer,positive
5741,fracas,negative
5742,fracasser,negative
5743,fraction,positive
5744,fractionnaire,positive
5745,fractionner,positive
5746,fracture,negative
5747,fracturer,negative
5748,fragile,negative
5749,fragilité,negative
5750,fragment,positive
5751,fragmentaire,positive
5752,fragmenter,negative
5753,fraîcheur,positive
5754,frais,negative
5755,fraise,positive
5756,franc,positive
5757,franchement,positive
5758,franchir,positive
5759,franchise,positive
5760,franchiser,positive
5761,franchissement,positive
5762,frange,positive
5763,franger,positive
5764,frappant,negative
5765,frappé,negative
5766,frapper,negative
5767,frappeur,negative
5768,fraternel,positive
5769,fraternellement,positive
5770,fraternité,positive
5771,fraude,negative
5772,frauder,negative
5773,frauduleux,negative
5774,freak,negative
5775,fredonnement,negative
5776,fredonner,negative
5777,freelance,positive
5778,frégate,positive
5779,frein,negative
5780,freiner,negative
5781,frelater,negative
5782,frêle,negative
5783,frelon,negative
5784,frémissement,negative
5785,frêne,negative
5786,frénésie,negative
5787,frénétique,negative
5788,fréquemment,positive
5789,fréquence,positive
